time,T_max,RH_max,Wind
2016-10-02,31.6,97,8.1
2016-10-03,30.9,98,10.6
2016-10-04,30.7,98,7.4
2016-10-05,30.4,97,8.0
2016-10-06,29.2,97,8.3
2016-10-07,30.1,96,11.1
2016-10-08,30.0,95,8.8
2016-10-09,30.0,96,9.1
2016-10-10,31.9,98,11.8
2016-10-11,32.1,95,7.4
2016-10-12,31.2,96,9.6
2016-10-13,31.3,97,10.2
2016-10-14,31.7,90,11.6
2016-10-15,30.9,91,6.6
2016-10-16,29.4,95,7.9
2016-10-17,30.2,98,10.1
2016-10-18,30.9,97,6.1
2016-10-19,30.9,98,11.5
2016-10-20,31.1,97,14.2
2016-10-21,30.8,93,13.3
2016-10-22,30.5,91,14.4
2016-10-23,29.8,90,10.7
2016-10-24,30.9,93,9.6
2016-10-25,30.0,97,8.0
2016-10-26,30.6,98,11.2
2016-10-27,29.0,98,11.4
2016-10-28,31.0,98,9.7
2016-10-29,30.5,98,8.5
2016-10-30,30.5,96,10.0
2016-10-31,30.5,96,13.2
2016-11-01,30.2,97,15.0
2016-11-02,29.8,96,15.1
2016-11-03,29.8,92,14.3
2016-11-04,29.7,85,11.8
2016-11-05,30.9,88,7.6
2016-11-06,30.6,95,7.3
2016-11-07,30.5,97,5.2
2016-11-08,28.6,96,8.3
2016-11-09,29.1,96,10.7
2016-11-10,28.7,98,11.2
2016-11-11,30.2,98,8.3
2016-11-12,31.2,92,8.6
2016-11-13,31.4,94,10.9
2016-11-14,31.6,98,8.8
2016-11-15,31.6,96,8.6
2016-11-16,32.2,89,10.0
2016-11-17,31.6,89,11.7
2016-11-18,31.9,83,12.0
2016-11-19,31.1,88,10.5
2016-11-20,31.5,94,7.9
2016-11-21,31.6,94,10.5
2016-11-22,31.8,87,12.2
2016-11-23,31.4,94,9.3
2016-11-24,30.6,98,9.0
2016-11-25,30.8,98,8.3
2016-11-26,31.1,96,10.4
2016-11-27,29.6,95,13.3
2016-11-28,29.8,87,12.1
2016-11-29,30.0,86,10.8
2016-11-30,30.1,82,10.9
2016-12-01,29.4,79,17.2
2016-12-02,28.5,74,13.7
2016-12-03,29.4,74,13.8
2016-12-04,30.9,77,14.0
2016-12-05,29.6,80,13.4
2016-12-06,27.6,76,17.1
2016-12-07,28.8,74,13.7
2016-12-08,29.3,75,11.4
2016-12-09,30.2,78,11.3
2016-12-10,31.5,72,13.6
2016-12-11,30.9,73,14.2
2016-12-12,31.3,77,12.6
2016-12-13,31.7,83,11.7
2016-12-14,29.2,74,11.4
2016-12-15,28.9,90,20.6
2016-12-16,25.3,87,13.0
2016-12-17,25.1,74,13.3
2016-12-18,29.8,82,11.5
2016-12-19,31.2,82,12.3
2016-12-20,31.9,84,9.7
2016-12-21,32.3,85,8.0
2016-12-22,32.7,88,11.0
2016-12-23,30.2,81,11.7
2016-12-24,31.5,88,9.3
2016-12-25,32.2,90,10.0
2016-12-26,32.8,86,7.9
2016-12-27,32.2,82,16.1
2016-12-28,28.4,70,14.0
2016-12-29,28.9,72,14.9
2016-12-30,27.9,67,14.2
2016-12-31,29.8,61,14.0
2017-01-01,30.5,74,16.6
2017-01-02,31.2,81,17.3
2017-01-03,30.1,77,12.6
2017-01-04,31.9,80,16.2
2017-01-05,30.8,75,17.4
2017-01-06,27.0,83,17.4
2017-01-07,30.6,80,14.9
2017-01-08,27.9,86,12.6
2017-01-09,27.5,94,8.6
2017-01-10,28.0,96,12.7
2017-01-11,27.6,98,19.9
2017-01-12,29.2,93,17.9
2017-01-13,30.4,98,9.0
2017-01-14,30.6,96,15.8
2017-01-15,31.4,92,12.3
2017-01-16,30.8,87,11.2
2017-01-17,29.1,85,13.5
2017-01-18,31.9,89,16.9
2017-01-19,31.7,91,11.5
2017-01-20,32.2,84,13.1
2017-01-21,32.4,74,16.1
2017-01-22,31.0,83,18.2
2017-01-23,30.7,69,15.3
2017-01-24,30.0,73,16.6
2017-01-25,31.1,73,13.7
2017-01-26,30.5,81,15.1
2017-01-27,31.1,85,12.6
2017-01-28,31.1,82,13.1
2017-01-29,31.4,90,9.7
2017-01-30,31.4,90,12.3
2017-01-31,31.7,88,13.5
2017-02-01,31.7,81,12.4
2017-02-02,31.1,68,14.3
2017-02-03,29.5,78,9.4
2017-02-04,32.6,91,10.4
2017-02-05,33.5,82,13.7
2017-02-06,33.8,79,7.6
2017-02-07,33.7,67,14.2
2017-02-08,33.7,86,13.5
2017-02-09,34.0,81,11.5
2017-02-10,33.5,94,13.4
2017-02-11,32.8,77,20.8
2017-02-12,31.2,67,23.2
2017-02-13,30.8,74,20.9
2017-02-14,31.0,74,18.7
2017-02-15,31.5,72,17.8
2017-02-16,31.0,81,10.5
2017-02-17,32.5,82,10.2
2017-02-18,33.3,91,12.3
2017-02-19,33.2,94,8.6
2017-02-20,33.3,86,17.0
2017-02-21,34.0,94,12.5
2017-02-22,32.7,98,15.6
2017-02-23,34.5,95,15.8
2017-02-24,31.1,90,17.1
2017-02-25,32.2,91,14.5
2017-02-26,30.5,91,13.7
2017-02-27,33.5,96,16.2
2017-02-28,34.0,75,13.0
2017-03-01,33.7,94,14.8
2017-03-02,33.8,83,20.9
2017-03-03,34.2,91,10.5
2017-03-04,32.8,92,14.3
2017-03-05,33.3,89,17.4
2017-03-06,34.2,87,16.3
2017-03-07,32.8,88,19.1
2017-03-08,32.6,84,22.3
2017-03-09,32.3,82,22.7
2017-03-10,32.7,82,19.8
2017-03-11,33.0,89,19.5
2017-03-12,34.8,97,18.2
2017-03-13,35.8,98,16.2
2017-03-14,35.2,92,17.8
2017-03-15,33.2,93,18.4
2017-03-16,32.5,90,16.6
2017-03-17,31.5,87,15.8
2017-03-18,30.9,88,19.9
2017-03-19,32.2,89,15.6
2017-03-20,32.5,90,20.5
2017-03-21,35.0,90,15.5
2017-03-22,34.7,87,15.6
2017-03-23,33.5,86,18.7
2017-03-24,31.3,85,16.3
2017-03-25,35.0,91,16.8
2017-03-26,34.8,90,14.7
2017-03-27,27.2,94,13.8
2017-03-28,31.6,92,11.3
2017-03-29,31.9,90,13.3
2017-03-30,32.0,93,15.2
2017-03-31,33.0,89,15.9
2017-04-01,30.2,92,14.2
2017-04-02,30.8,81,13.2
2017-04-03,31.5,90,13.3
2017-04-04,33.3,88,11.3
2017-04-05,32.8,85,9.9
2017-04-06,30.5,92,11.0
2017-04-07,31.9,92,14.1
2017-04-08,32.8,93,14.5
2017-04-09,32.8,92,18.1
2017-04-10,33.3,89,18.0
2017-04-11,34.9,88,19.6
2017-04-12,35.2,86,21.6
2017-04-13,35.2,88,21.0
2017-04-14,34.5,89,17.7
2017-04-15,34.0,88,21.3
2017-04-16,33.8,85,25.2
2017-04-17,34.0,78,20.8
2017-04-18,35.2,87,18.7
2017-04-19,35.8,88,19.8
2017-04-20,36.0,92,18.8
2017-04-21,37.7,90,16.7
2017-04-22,37.2,87,18.3
2017-04-23,37.5,82,21.2
2017-04-24,37.0,83,16.3
2017-04-25,38.1,91,22.2
2017-04-26,36.2,86,20.4
2017-04-27,35.4,83,18.7
2017-04-28,34.2,86,17.7
2017-04-29,31.8,89,9.0
2017-04-30,33.9,92,16.9
2017-05-01,34.7,87,14.8
2017-05-02,35.3,89,16.8
2017-05-03,35.5,87,18.0
2017-05-04,35.7,88,16.5
2017-05-05,32.0,93,14.7
2017-05-06,34.4,94,12.0
2017-05-07,32.7,93,16.0
2017-05-08,32.8,93,14.4
2017-05-09,32.5,90,14.0
2017-05-10,30.9,91,10.3
2017-05-11,30.5,95,14.0
2017-05-12,30.6,95,13.1
2017-05-13,30.5,97,13.4
2017-05-14,30.7,94,14.3
2017-05-15,29.9,94,13.4
2017-05-16,30.1,93,21.7
2017-05-17,28.5,93,22.0
2017-05-18,32.3,92,16.6
2017-05-19,31.0,96,9.6
2017-05-20,32.8,99,10.2
2017-05-21,33.7,95,12.7
2017-05-22,33.7,92,15.0
2017-05-23,33.1,97,10.8
2017-05-24,32.8,91,14.9
2017-05-25,31.0,97,12.6
2017-05-26,30.4,96,11.9
2017-05-27,29.5,97,7.1
2017-05-28,30.1,97,12.6
2017-05-29,29.2,95,18.3
2017-05-30,29.8,93,22.1
2017-05-31,31.5,94,16.8
2017-06-01,31.9,94,17.7
2017-06-02,31.9,96,13.2
2017-06-03,31.0,92,14.6
2017-06-04,31.1,92,15.3
2017-06-05,30.9,94,15.8
2017-06-06,31.4,92,13.5
2017-06-07,30.1,91,14.1
2017-06-08,30.9,93,15.9
2017-06-09,30.5,90,16.2
2017-06-10,31.0,94,18.2
2017-06-11,31.0,95,13.4
2017-06-12,33.1,87,15.9
2017-06-13,32.0,92,10.8
2017-06-14,31.2,93,13.3
2017-06-15,32.4,89,13.1
2017-06-16,34.0,91,10.7
2017-06-17,34.3,84,14.7
2017-06-18,33.2,84,15.4
2017-06-19,32.7,93,12.0
2017-06-20,31.7,92,11.6
2017-06-21,33.1,88,15.1
2017-06-22,32.2,88,18.9
2017-06-23,31.4,90,15.6
2017-06-24,33.2,87,19.0
2017-06-25,29.9,88,17.0
2017-06-26,30.6,85,17.1
2017-06-27,31.6,92,17.5
2017-06-28,31.8,94,14.0
2017-06-29,31.1,94,14.5
2017-06-30,31.2,94,14.8
2017-07-01,31.6,95,16.5
2017-07-02,31.2,97,12.6
2017-07-03,31.2,92,16.8
2017-07-04,30.4,93,15.7
2017-07-05,29.4,93,12.8
2017-07-06,30.4,94,13.3
2017-07-07,29.6,92,15.1
2017-07-08,29.5,94,14.8
2017-07-09,30.9,98,12.4
2017-07-10,30.4,98,16.6
2017-07-11,30.4,89,13.4
2017-07-12,30.0,92,13.5
2017-07-13,29.2,92,15.0
2017-07-14,29.9,93,17.7
2017-07-15,30.5,89,18.0
2017-07-16,30.0,89,23.3
2017-07-17,29.6,89,17.2
2017-07-18,30.2,90,16.5
2017-07-19,27.9,94,12.3
2017-07-20,29.6,96,22.0
2017-07-21,29.6,92,11.8
2017-07-22,29.6,93,15.1
2017-07-23,31.5,90,16.7
2017-07-24,30.0,93,17.3
2017-07-25,27.7,94,17.0
2017-07-26,27.5,88,18.2
2017-07-27,30.1,91,19.9
2017-07-28,31.4,91,18.4
2017-07-29,30.2,90,15.3
2017-07-30,31.0,90,17.7
2017-07-31,31.5,91,16.2
2017-08-01,32.0,94,15.9
2017-08-02,31.9,94,16.6
2017-08-03,31.0,92,17.4
2017-08-04,30.5,91,15.7
2017-08-05,29.2,90,16.5
2017-08-06,29.9,94,9.7
2017-08-07,30.2,94,15.7
2017-08-08,30.7,96,11.4
2017-08-09,32.0,99,13.5
2017-08-10,32.5,93,12.0
2017-08-11,32.5,93,15.3
2017-08-12,33.2,87,14.3
2017-08-13,33.1,86,14.3
2017-08-14,32.2,94,12.6
2017-08-15,32.0,96,16.2
2017-08-16,30.6,91,13.3
2017-08-17,29.6,94,15.6
2017-08-18,29.8,91,11.2
2017-08-19,30.6,90,13.3
2017-08-20,29.1,91,11.8
2017-08-21,30.9,91,12.7
2017-08-22,30.9,91,13.9
2017-08-23,31.7,92,17.3
2017-08-24,31.2,91,15.6
2017-08-25,30.4,93,15.8
2017-08-26,29.8,93,10.8
2017-08-27,30.5,93,13.8
2017-08-28,30.9,97,14.7
2017-08-29,28.7,92,12.4
2017-08-30,31.0,94,12.0
2017-08-31,31.9,95,10.6
2017-09-01,32.3,95,11.7
2017-09-02,30.5,92,16.2
2017-09-03,31.6,90,12.4
2017-09-04,31.5,93,13.3
2017-09-05,30.9,97,13.0
2017-09-06,31.2,95,12.1
2017-09-07,30.8,95,12.8
2017-09-08,31.5,95,12.6
2017-09-09,32.4,95,12.3
2017-09-10,32.2,94,9.0
2017-09-11,31.8,100,13.1
2017-09-12,31.5,96,13.6
2017-09-13,33.1,94,10.4
2017-09-14,33.7,88,12.7
2017-09-15,31.9,90,17.3
2017-09-16,30.2,96,18.8
2017-09-17,29.8,87,21.3
2017-09-18,32.0,93,14.3
2017-09-19,33.0,87,12.9
2017-09-20,32.2,93,13.8
2017-09-21,32.2,94,15.3
2017-09-22,31.0,99,9.8
2017-09-23,29.4,98,13.5
2017-09-24,29.1,94,12.1
2017-09-25,30.3,90,11.8
2017-09-26,30.4,94,12.9
2017-09-27,31.4,94,8.9
2017-09-28,32.5,92,13.0
2017-09-29,31.0,97,12.9
2017-09-30,30.6,98,9.7
2017-10-01,31.0,95,9.8
2017-10-02,31.2,97,10.0
2017-10-03,29.7,96,14.8
2017-10-04,27.6,99,11.9
2017-10-05,29.0,95,12.5
2017-10-06,31.0,100,7.7
2017-10-07,30.4,94,12.1
2017-10-08,30.5,97,10.2
2017-10-09,31.6,96,16.2
2017-10-10,31.6,95,10.9
2017-10-11,30.1,96,16.1
2017-10-12,31.0,96,7.0
2017-10-13,30.5,97,7.6
2017-10-14,29.8,99,9.7
2017-10-15,30.8,95,12.9
2017-10-16,31.6,91,13.2
2017-10-17,29.8,91,12.6
2017-10-18,30.4,96,10.1
2017-10-19,31.0,94,11.7
2017-10-20,31.2,95,11.4
2017-10-21,32.0,94,9.2
2017-10-22,31.5,93,7.6
2017-10-23,31.5,94,13.2
2017-10-24,28.9,94,14.8
2017-10-25,30.0,96,8.4
2017-10-26,31.0,98,7.6
2017-10-27,31.4,95,9.4
2017-10-28,31.0,91,9.8
2017-10-29,30.7,92,14.5
2017-10-30,30.1,86,18.0
2017-10-31,29.4,81,12.8
2017-11-01,28.0,84,16.2
2017-11-02,30.6,84,14.7
2017-11-03,30.0,83,16.2
2017-11-04,29.8,72,21.1
2017-11-05,25.8,84,27.4
2017-11-06,25.6,86,18.4
2017-11-07,29.1,86,20.5
2017-11-08,28.7,87,12.9
2017-11-09,30.9,89,11.8
2017-11-10,30.9,89,14.4
2017-11-11,29.8,93,13.0
2017-11-12,31.0,97,11.8
2017-11-13,29.4,97,10.3
2017-11-14,31.3,99,9.2
2017-11-15,31.4,99,10.9
2017-11-16,30.6,96,13.7
2017-11-17,31.4,96,11.2
2017-11-18,32.6,96,8.3
2017-11-19,31.2,96,11.6
2017-11-20,29.0,97,12.2
2017-11-21,29.0,94,21.0
2017-11-22,30.4,100,12.8
2017-11-23,30.0,99,16.4
2017-11-24,29.0,89,14.1
2017-11-25,29.2,82,10.9
2017-11-26,29.4,87,11.5
2017-11-27,29.8,78,12.1
2017-11-28,30.0,81,16.6
2017-11-29,31.0,82,18.5
2017-11-30,31.0,86,14.7
2017-12-01,30.5,85,12.3
2017-12-02,30.4,83,13.7
2017-12-03,31.5,84,10.9
2017-12-04,31.0,79,13.7
2017-12-05,26.0,84,14.5
2017-12-06,30.5,87,12.5
2017-12-07,32.0,86,10.5
2017-12-08,31.1,90,13.7
2017-12-09,29.9,80,15.6
2017-12-10,30.2,83,9.2
2017-12-11,30.7,92,8.7
2017-12-12,31.0,95,11.9
2017-12-13,31.2,96,11.2
2017-12-14,31.5,93,10.9
2017-12-15,31.1,97,10.6
2017-12-16,31.2,90,16.3
2017-12-17,28.3,72,19.8
2017-12-18,25.9,79,17.3
2017-12-19,24.4,69,20.0
2017-12-20,24.2,70,18.5
2017-12-21,25.2,61,20.6
2017-12-22,28.4,64,19.8
2017-12-23,31.0,67,16.6
2017-12-24,32.2,73,13.3
2017-12-25,29.5,81,14.7
2017-12-26,24.5,84,16.7
2017-12-27,20.6,92,16.6
2017-12-28,26.0,93,18.7
2017-12-29,27.8,89,15.5
2017-12-30,29.7,88,15.2
2017-12-31,28.9,87,18.1
2018-01-01,28.6,88,11.7
2018-01-02,29.4,88,12.9
2018-01-03,29.5,85,11.3
2018-01-04,30.5,87,11.0
2018-01-05,31.0,85,9.5
2018-01-06,30.2,95,11.3
2018-01-07,29.5,94,16.4
2018-01-08,30.1,98,11.7
2018-01-09,31.1,98,8.7
2018-01-10,26.6,97,19.0
2018-01-11,23.7,92,14.0
2018-01-12,25.6,90,13.7
2018-01-13,25.5,78,12.5
2018-01-14,27.0,82,14.1
2018-01-15,27.7,82,11.6
2018-01-16,29.2,90,10.2
2018-01-17,30.5,88,10.8
2018-01-18,31.0,89,9.7
2018-01-19,31.5,89,9.5
2018-01-20,31.1,78,9.3
2018-01-21,31.3,90,10.4
2018-01-22,31.3,94,8.3
2018-01-23,31.1,98,9.2
2018-01-24,31.1,97,12.2
2018-01-25,29.2,95,11.0
2018-01-26,30.2,96,10.9
2018-01-27,29.8,94,12.7
2018-01-28,31.0,96,13.1
2018-01-29,30.2,95,14.6
2018-01-30,30.6,96,16.0
2018-01-31,29.5,94,14.3
2018-02-01,28.6,95,19.4
2018-02-02,28.9,83,16.9
2018-02-03,25.0,85,16.5
2018-02-04,26.5,80,15.8
2018-02-05,28.1,82,14.8
2018-02-06,27.3,71,17.3
2018-02-07,29.2,80,14.5
2018-02-08,29.5,100,11.0
2018-02-09,29.6,95,15.1
2018-02-10,29.9,96,13.6
2018-02-11,31.1,99,8.0
2018-02-12,32.6,97,20.0
2018-02-13,30.7,82,16.1
2018-02-14,32.0,88,8.9
2018-02-15,33.3,87,12.7
2018-02-16,33.7,97,13.2
2018-02-17,32.8,98,13.2
2018-02-18,31.9,97,15.6
2018-02-19,31.0,95,12.6
2018-02-20,31.0,94,14.6
2018-02-21,32.5,92,15.9
2018-02-22,31.9,92,11.5
2018-02-23,29.9,96,9.6
2018-02-24,30.0,98,11.9
2018-02-25,32.0,94,10.8
2018-02-26,31.1,95,13.8
2018-02-27,29.8,95,15.0
2018-02-28,31.7,96,8.0
2018-03-01,32.3,95,16.2
2018-03-02,32.1,93,16.1
2018-03-03,32.2,93,16.0
2018-03-04,33.2,92,14.4
2018-03-05,33.3,96,15.5
2018-03-06,33.0,91,12.6
2018-03-07,32.6,91,13.9
2018-03-08,31.9,95,12.8
2018-03-09,28.6,98,23.2
2018-03-10,29.6,93,10.9
2018-03-11,31.1,86,8.7
2018-03-12,31.5,86,7.2
2018-03-13,32.3,94,12.3
2018-03-14,31.9,90,19.5
2018-03-15,32.7,89,16.3
2018-03-16,32.4,90,17.7
2018-03-17,32.8,94,17.6
2018-03-18,32.5,96,21.6
2018-03-19,33.5,92,16.6
2018-03-20,34.0,91,17.0
2018-03-21,33.1,88,17.1
2018-03-22,31.9,88,14.0
2018-03-23,32.2,93,15.8
2018-03-24,33.8,92,12.0
2018-03-25,33.0,90,16.9
2018-03-26,33.3,91,13.6
2018-03-27,32.0,98,11.5
2018-03-28,32.1,90,14.5
2018-03-29,31.8,89,22.3
2018-03-30,32.0,89,16.8
2018-03-31,31.3,89,14.4
2018-04-01,29.5,94,10.8
2018-04-02,31.0,95,10.6
2018-04-03,31.4,94,11.3
2018-04-04,30.9,94,14.5
2018-04-05,30.6,89,14.1
2018-04-06,32.2,91,12.3
2018-04-07,27.9,94,26.2
2018-04-08,29.0,73,15.9
2018-04-09,32.5,79,11.5
2018-04-10,34.6,85,13.0
2018-04-11,34.0,90,17.7
2018-04-12,35.0,87,20.5
2018-04-13,35.5,89,17.4
2018-04-14,35.6,90,18.0
2018-04-15,35.7,85,18.8
2018-04-16,34.5,91,14.4
2018-04-17,31.2,94,13.3
2018-04-18,31.6,98,12.4
2018-04-19,32.5,94,18.0
2018-04-20,31.9,92,17.7
2018-04-21,32.3,89,17.9
2018-04-22,32.8,90,18.1
2018-04-23,34.0,93,16.8
2018-04-24,33.8,91,18.6
2018-04-25,34.2,91,19.4
2018-04-26,32.7,85,16.0
2018-04-27,33.1,96,10.5
2018-04-28,26.0,98,12.9
2018-04-29,27.1,97,7.6
2018-04-30,28.9,95,14.3
2018-05-01,29.6,97,16.6
2018-05-02,30.5,98,15.9
2018-05-03,31.5,98,12.2
2018-05-04,31.5,95,16.0
2018-05-05,31.0,96,12.6
2018-05-06,30.5,94,13.7
2018-05-07,32.3,94,12.2
2018-05-08,33.2,91,13.7
2018-05-09,32.0,93,15.0
2018-05-10,31.9,95,14.8
2018-05-11,30.3,94,15.3
2018-05-12,31.2,96,14.5
2018-05-13,32.5,95,12.3
2018-05-14,32.3,94,10.5
2018-05-15,32.0,97,11.5
2018-05-16,32.1,95,16.9
2018-05-17,32.0,90,14.8
2018-05-18,31.6,92,11.9
2018-05-19,32.0,95,10.0
2018-05-20,33.5,89,12.0
2018-05-21,32.0,93,12.6
2018-05-22,29.8,97,9.9
2018-05-23,32.0,95,11.3
2018-05-24,29.5,95,14.6
2018-05-25,31.1,94,15.1
2018-05-26,31.0,92,12.3
2018-05-27,31.7,98,14.2
2018-05-28,31.9,92,6.7
2018-05-29,31.1,93,18.0
2018-05-30,31.0,93,17.4
2018-05-31,31.0,99,11.5
2018-06-01,31.2,96,10.8
2018-06-02,32.8,93,13.6
2018-06-03,33.3,90,15.2
2018-06-04,32.0,92,16.0
2018-06-05,31.4,89,17.2
2018-06-06,32.3,87,15.3
2018-06-07,31.0,87,20.5
2018-06-08,30.2,86,17.6
2018-06-09,30.3,87,18.9
2018-06-10,31.5,89,21.9
2018-06-11,30.0,87,23.5
2018-06-12,32.0,86,20.6
2018-06-13,32.5,88,20.9
2018-06-14,33.5,91,19.3
2018-06-15,32.8,89,20.1
2018-06-16,32.4,89,18.4
2018-06-17,33.6,86,23.8
2018-06-18,32.6,86,15.8
2018-06-19,31.4,90,18.9
2018-06-20,32.0,86,17.0
2018-06-21,31.2,87,15.3
2018-06-22,33.0,87,14.6
2018-06-23,34.0,88,14.7
2018-06-24,33.0,84,15.9
2018-06-25,33.5,85,18.2
2018-06-26,31.2,88,13.0
2018-06-27,29.1,90,15.3
2018-06-28,32.0,94,14.3
2018-06-29,31.7,93,13.0
2018-06-30,32.3,94,18.9
2018-07-01,32.8,88,18.8
2018-07-02,33.0,89,15.4
2018-07-03,31.8,89,15.9
2018-07-04,30.6,85,17.9
2018-07-05,31.8,88,19.7
2018-07-06,31.7,87,19.9
2018-07-07,32.0,87,16.8
2018-07-08,32.5,86,16.2
2018-07-09,31.2,89,16.9
2018-07-10,30.6,91,16.1
2018-07-11,30.7,83,23.9
2018-07-12,30.0,85,19.3
2018-07-13,31.0,85,19.6
2018-07-14,31.8,89,19.0
2018-07-15,31.1,92,21.3
2018-07-16,28.5,91,10.3
2018-07-17,28.5,93,15.6
2018-07-18,30.0,92,17.2
2018-07-19,30.0,92,17.8
2018-07-20,31.0,89,20.4
2018-07-21,31.2,91,19.4
2018-07-22,30.0,88,15.5
2018-07-23,32.2,88,15.8
2018-07-24,30.6,88,19.2
2018-07-25,31.3,90,16.6
2018-07-26,32.5,91,17.8
2018-07-27,30.6,90,16.2
2018-07-28,31.1,89,16.4
2018-07-29,31.0,91,16.8
2018-07-30,29.6,92,21.1
2018-07-31,30.5,92,18.3
2018-08-01,29.1,91,16.8
2018-08-02,31.5,90,19.1
2018-08-03,31.5,88,20.4
2018-08-04,30.7,93,22.4
2018-08-05,29.2,91,17.4
2018-08-06,29.5,94,15.7
2018-08-07,29.5,92,17.8
2018-08-08,29.2,91,17.6
2018-08-09,29.5,90,16.8
2018-08-10,30.1,91,14.5
2018-08-11,30.4,89,21.1
2018-08-12,29.8,93,16.4
2018-08-13,29.9,91,17.3
2018-08-14,31.0,91,20.1
2018-08-15,30.6,91,18.4
2018-08-16,30.6,91,17.0
2018-08-17,30.4,92,17.7
2018-08-18,30.3,91,23.8
2018-08-19,29.1,92,17.5
2018-08-20,30.5,95,17.4
2018-08-21,31.3,94,13.8
2018-08-22,31.8,94,17.1
2018-08-23,31.5,92,18.8
2018-08-24,30.5,92,17.0
2018-08-25,28.7,92,13.1
2018-08-26,29.0,94,15.4
2018-08-27,28.0,94,10.7
2018-08-28,31.2,90,19.8
2018-08-29,30.8,91,22.5
2018-08-30,30.5,90,18.8
2018-08-31,30.8,89,17.1
2018-09-01,31.0,90,15.5
2018-09-02,32.5,91,18.4
2018-09-03,30.0,96,16.8
2018-09-04,30.7,94,17.3
2018-09-05,32.0,92,17.3
2018-09-06,32.4,89,16.4
2018-09-07,33.5,87,19.5
2018-09-08,29.5,93,15.5
2018-09-09,30.5,99,8.0
2018-09-10,30.6,99,12.6
2018-09-11,32.2,99,15.0
2018-09-12,32.2,95,15.5
2018-09-13,31.9,95,12.4
2018-09-14,28.9,94,10.9
2018-09-15,28.3,96,14.5
2018-09-16,29.6,99,10.7
2018-09-17,31.0,92,16.5
2018-09-18,29.5,89,17.0
2018-09-19,28.6,94,13.0
2018-09-20,31.4,97,10.0
2018-09-21,31.9,96,11.5
2018-09-22,32.2,96,14.5
2018-09-23,30.6,94,10.9
2018-09-24,30.0,98,14.4
2018-09-25,31.4,95,15.5
2018-09-26,32.2,94,15.5
2018-09-27,32.5,95,10.1
2018-09-28,33.0,95,8.7
2018-09-29,31.5,95,10.9
2018-09-30,31.0,98,11.2
2018-10-01,31.4,98,11.9
2018-10-02,30.2,99,12.3
2018-10-03,31.3,96,11.6
2018-10-04,31.8,92,13.8
2018-10-05,30.2,94,15.7
2018-10-06,30.0,99,12.6
2018-10-07,30.9,99,11.6
2018-10-08,30.7,99,8.9
2018-10-09,31.2,99,9.5
2018-10-10,31.8,96,11.8
2018-10-11,31.8,94,12.1
2018-10-12,31.5,96,13.0
2018-10-13,31.6,94,8.3
2018-10-14,32.5,95,8.9
2018-10-15,29.1,95,10.1
2018-10-16,31.2,96,16.1
2018-10-17,32.0,94,12.1
2018-10-18,32.7,96,10.2
2018-10-19,31.0,96,10.4
2018-10-20,28.8,96,10.2
2018-10-21,28.0,95,19.2
2018-10-22,30.4,98,15.1
2018-10-23,30.7,99,8.7
2018-10-24,30.8,100,8.9
2018-10-25,30.8,99,11.3
2018-10-26,32.2,96,15.6
2018-10-27,32.1,98,9.7
2018-10-28,31.5,96,14.3
2018-10-29,31.5,95,9.9
2018-10-30,31.3,87,17.7
2018-10-31,29.8,81,13.8
2018-11-01,29.2,84,13.1
2018-11-02,30.8,79,12.6
2018-11-03,31.5,83,10.5
2018-11-04,32.5,86,12.4
2018-11-05,33.2,81,10.5
2018-11-06,32.8,84,12.1
2018-11-07,32.7,79,18.2
2018-11-08,30.9,79,21.6
2018-11-09,28.6,92,10.5
2018-11-10,28.0,95,9.3
2018-11-11,30.8,94,10.8
2018-11-12,31.5,94,8.6
2018-11-13,31.8,93,11.2
2018-11-14,31.6,97,11.3
2018-11-15,31.9,96,9.7
2018-11-16,31.6,97,10.5
2018-11-17,31.2,98,7.7
2018-11-18,32.0,100,6.9
2018-11-19,32.3,99,11.4
2018-11-20,31.9,96,9.4
2018-11-21,32.5,98,11.1
2018-11-22,32.3,95,12.4
2018-11-23,31.6,96,12.7
2018-11-24,32.5,93,10.1
2018-11-25,32.0,87,14.5
2018-11-26,31.8,77,11.5
2018-11-27,30.8,74,13.1
2018-11-28,29.6,90,12.5
2018-11-29,31.6,84,12.0
2018-11-30,31.8,86,9.0
2018-12-01,32.7,90,11.9
2018-12-02,33.1,88,10.4
2018-12-03,33.9,91,10.4
2018-12-04,34.0,89,12.8
2018-12-05,33.5,89,11.1
2018-12-06,34.0,95,11.0
2018-12-07,33.0,87,14.3
2018-12-08,27.1,95,14.8
2018-12-09,28.5,96,10.8
2018-12-10,29.8,86,11.2
2018-12-11,30.5,90,10.0
2018-12-12,29.4,94,16.9
2018-12-13,30.0,90,12.0
2018-12-14,30.0,85,13.7
2018-12-15,29.5,79,14.5
2018-12-16,30.5,78,14.7
2018-12-17,30.3,76,14.6
2018-12-18,31.3,78,12.3
2018-12-19,31.8,87,8.7
2018-12-20,32.3,91,8.5
2018-12-21,32.8,88,9.5
2018-12-22,33.5,93,11.4
2018-12-23,32.7,81,13.0
2018-12-24,32.0,85,11.2
2018-12-25,33.1,82,10.0
2018-12-26,32.7,83,9.5
2018-12-27,32.8,82,10.0
2018-12-28,32.2,82,13.9
2018-12-29,30.4,90,12.6
2018-12-30,29.0,96,15.3
2018-12-31,29.3,83,13.0
2019-01-01,28.7,86,12.8
